site,compound,date,value,rolling_means
PRM,NO3-N,1989-05-30T00:00:00Z,79,73.83333333333333
PRM,NO3-N,1989-06-06T00:00:00Z,85,64.71428571428571
PRM,NO3-N,1989-06-13T00:00:00Z,70,59.625
PRM,NO3-N,1989-06-20T00:00:00Z,71,58.285714285714285
PRM,NO3-N,1989-06-27T00:00:00Z,NA,49.857142857142854
PRM,NO3-N,1989-07-05T00:00:00Z,10,51.42857142857143
PRM,NO3-N,1989-07-11T00:00:00Z,24,65.42857142857143
PRM,NO3-N,1989-07-26T00:00:00Z,10,67.42857142857143
PRM,NO3-N,1989-08-01T00:00:00Z,90,62.625
PRM,NO3-N,1989-08-08T00:00:00Z,183,70.14285714285714
PRM,NO3-N,1989-08-15T00:00:00Z,41,73.71428571428571
PRM,NO3-N,1989-08-22T00:00:00Z,114,73.71428571428571
PRM,NO3-N,1989-08-29T00:00:00Z,29,84.33333333333333
PRM,NO3-N,1989-09-12T00:00:00Z,49,64
PRM,NO3-N,1989-10-03T00:00:00Z,80,111.75
PRM,NO3-N,1989-10-10T00:00:00Z,71,212.2
PRM,NO3-N,1989-10-24T00:00:00Z,247,263.5
PRM,NO3-N,1989-11-07T00:00:00Z,614,240.14285714285714
PRM,NO3-N,1989-11-14T00:00:00Z,357,230.85714285714286
PRM,NO3-N,1989-11-21T00:00:00Z,212,230.85714285714286
PRM,NO3-N,1989-11-28T00:00:00Z,170,221.14285714285714
PRM,NO3-N,1989-12-05T00:00:00Z,10,221.14285714285714
PRM,NO3-N,1989-12-12T00:00:00Z,6,149.57142857142858
PRM,NO3-N,1989-12-19T00:00:00Z,NA,112.71428571428571
PRM,NO3-N,1989-12-26T00:00:00Z,179,85.85714285714286
PRM,NO3-N,1990-01-02T00:00:00Z,NA,109.42857142857143
PRM,NO3-N,1990-01-09T00:00:00Z,113,138.71428571428572
PRM,NO3-N,1990-01-16T00:00:00Z,99,181.85714285714286
PRM,NO3-N,1990-01-23T00:00:00Z,24,163.125
PRM,NO3-N,1990-01-30T00:00:00Z,335,172
PRM,NO3-N,1990-02-06T00:00:00Z,215,170.66666666666666
PRM,NO3-N,1990-02-13T00:00:00Z,308,195.11111111111111
PRM,NO3-N,1990-02-20T00:00:00Z,32,209.22222222222223
PRM,NO3-N,1990-02-27T00:00:00Z,250,243.88888888888889
PRM,NO3-N,1990-03-06T00:00:00Z,160,220.33333333333334
PRM,NO3-N,1990-03-13T00:00:00Z,333,210.22222222222223
PRM,NO3-N,1990-03-20T00:00:00Z,226,190.44444444444446
PRM,NO3-N,1990-03-27T00:00:00Z,336,188
PRM,NO3-N,1990-04-03T00:00:00Z,123,180.55555555555554
PRM,NO3-N,1990-04-10T00:00:00Z,124,164.66666666666666
PRM,NO3-N,1990-04-17T00:00:00Z,130,155.44444444444446
PRM,NO3-N,1990-04-24T00:00:00Z,10,143.33333333333334
PRM,NO3-N,1990-05-01T00:00:00Z,183,130.11111111111111
PRM,NO3-N,1990-05-08T00:00:00Z,17,140
PRM,NO3-N,1990-05-15T00:00:00Z,250,149.88888888888889
PRM,NO3-N,1990-05-22T00:00:00Z,117,155.88888888888889
PRM,NO3-N,1990-05-29T00:00:00Z,217,181.11111111111111
PRM,NO3-N,1990-06-05T00:00:00Z,212,175.11111111111111
PRM,NO3-N,1990-06-12T00:00:00Z,213,190.22222222222223
PRM,NO3-N,1990-06-19T00:00:00Z,184,163.55555555555554
PRM,NO3-N,1990-06-26T00:00:00Z,237,187
PRM,NO3-N,1990-07-03T00:00:00Z,129,175.66666666666666
PRM,NO3-N,1990-07-10T00:00:00Z,153,163.33333333333334
PRM,NO3-N,1990-07-17T00:00:00Z,10,177.33333333333334
PRM,NO3-N,1990-07-24T00:00:00Z,328,171
PRM,NO3-N,1990-07-31T00:00:00Z,115,154.11111111111111
PRM,NO3-N,1990-08-07T00:00:00Z,101,152.22222222222223
PRM,NO3-N,1990-08-14T00:00:00Z,339,142.66666666666666
PRM,NO3-N,1990-08-21T00:00:00Z,127,155.88888888888889
PRM,NO3-N,1990-08-28T00:00:00Z,85,131.88888888888889
PRM,NO3-N,1990-09-04T00:00:00Z,112,128.88888888888889
PRM,NO3-N,1990-09-11T00:00:00Z,67,130.88888888888889
PRM,NO3-N,1990-09-18T00:00:00Z,129,108.55555555555556
PRM,NO3-N,1990-09-25T00:00:00Z,112,113.33333333333333
PRM,NO3-N,1990-10-02T00:00:00Z,88,118.66666666666667
PRM,NO3-N,1990-10-09T00:00:00Z,119,107
PRM,NO3-N,1990-10-16T00:00:00Z,138,112
PRM,NO3-N,1990-10-23T00:00:00Z,170,117.25
PRM,NO3-N,1990-10-30T00:00:00Z,133,126.125
PRM,NO3-N,1990-11-06T00:00:00Z,7,142.125
PRM,NO3-N,1990-11-13T00:00:00Z,NA,138.375
PRM,NO3-N,1990-11-20T00:00:00Z,171,141.75
PRM,NO3-N,1990-11-27T00:00:00Z,183,134.25
PRM,NO3-N,1990-12-04T00:00:00Z,216,137.375
PRM,NO3-N,1990-12-11T00:00:00Z,89,152.375
PRM,NO3-N,1990-12-18T00:00:00Z,165,152.375
PRM,NO3-N,1990-12-25T00:00:00Z,110,146.375
PRM,NO3-N,1990-12-31T00:00:00Z,158,136.75
PRM,NO3-N,1991-01-08T00:00:00Z,127,139
PRM,NO3-N,1991-01-15T00:00:00Z,NA,135.75
PRM,NO3-N,1991-01-22T00:00:00Z,123,142.5
PRM,NO3-N,1991-01-29T00:00:00Z,106,132.75
PRM,NO3-N,1991-02-05T00:00:00Z,234,129.14285714285714
PRM,NO3-N,1991-02-12T00:00:00Z,63,127.28571428571429
PRM,NO3-N,1991-02-19T00:00:00Z,219,131.875
PRM,NO3-N,1991-02-26T00:00:00Z,32,133.125
PRM,NO3-N,1991-03-05T00:00:00Z,NA,121.625
PRM,NO3-N,1991-03-12T00:00:00Z,114,105.57142857142857
PRM,NO3-N,1991-03-19T00:00:00Z,164,100.71428571428571
PRM,NO3-N,1991-03-26T00:00:00Z,133,79.42857142857143
PRM,NO3-N,1991-04-02T00:00:00Z,14,82.71428571428571
PRM,NO3-N,1991-04-15T00:00:00Z,29,71.5
PRM,NO3-N,1991-04-23T00:00:00Z,70,56.625
PRM,NO3-N,1991-04-30T00:00:00Z,55,41.25
PRM,NO3-N,1991-05-07T00:00:00Z,32,50.25
PRM,NO3-N,1991-05-14T00:00:00Z,75,52.22222222222222
PRM,NO3-N,1991-05-21T00:00:00Z,45,55
PRM,NO3-N,1991-05-28T00:00:00Z,10,47.888888888888886
PRM,NO3-N,1991-06-04T00:00:00Z,86,57.111111111111114
PRM,NO3-N,1991-06-11T00:00:00Z,68,68.55555555555556
PRM,NO3-N,1991-06-18T00:00:00Z,54,63
PRM,NO3-N,1991-06-25T00:00:00Z,6,59.111111111111114
PRM,NO3-N,1991-07-02T00:00:00Z,138,59.111111111111114
PRM,NO3-N,1991-07-09T00:00:00Z,135,58.333333333333336
PRM,NO3-N,1991-07-16T00:00:00Z,25,57.125
PRM,NO3-N,1991-07-23T00:00:00Z,10,57.57142857142857
PRM,NO3-N,1991-07-30T00:00:00Z,10,72.28571428571429
PRM,NO3-N,1991-08-06T00:00:00Z,79,54.714285714285715
PRM,NO3-N,1991-08-13T00:00:00Z,NA,43.42857142857143
PRM,NO3-N,1991-08-20T00:00:00Z,NA,52.142857142857146
PRM,NO3-N,1991-08-27T00:00:00Z,109,64.14285714285714
PRM,NO3-N,1991-09-03T00:00:00Z,15,80.14285714285714
PRM,NO3-N,1991-09-10T00:00:00Z,56,80.42857142857143
PRM,NO3-N,1991-09-17T00:00:00Z,86,106
PRM,NO3-N,1991-09-24T00:00:00Z,94,105.77777777777777
PRM,NO3-N,1991-10-01T00:00:00Z,122,105.55555555555556
PRM,NO3-N,1991-10-08T00:00:00Z,81,115
PRM,NO3-N,1991-10-15T00:00:00Z,285,130.55555555555554
PRM,NO3-N,1991-10-22T00:00:00Z,104,124
PRM,NO3-N,1991-10-29T00:00:00Z,107,126.22222222222223
PRM,NO3-N,1991-11-05T00:00:00Z,100,113.77777777777777
PRM,NO3-N,1991-11-12T00:00:00Z,196,118.88888888888889
PRM,NO3-N,1991-11-18T00:00:00Z,27,101.44444444444444
PRM,NO3-N,1991-11-26T00:00:00Z,114,105.77777777777777
PRM,NO3-N,1991-12-03T00:00:00Z,10,104.88888888888889
PRM,NO3-N,1991-12-10T00:00:00Z,127,115.55555555555556
PRM,NO3-N,1991-12-17T00:00:00Z,128,110.33333333333333
PRM,NO3-N,1991-12-23T00:00:00Z,143,119.44444444444444
PRM,NO3-N,1991-12-30T00:00:00Z,99,117.22222222222223
PRM,NO3-N,1992-01-07T00:00:00Z,196,136
PRM,NO3-N,1992-01-14T00:00:00Z,149,128.11111111111111
PRM,NO3-N,1992-01-21T00:00:00Z,109,117.77777777777777
PRM,NO3-N,1992-01-28T00:00:00Z,94,124.66666666666667
PRM,NO3-N,1992-02-04T00:00:00Z,179,136
PRM,NO3-N,1992-02-11T00:00:00Z,56,126.33333333333333
PRM,NO3-N,1992-02-18T00:00:00Z,35,122.22222222222223
PRM,NO3-N,1992-02-25T00:00:00Z,205,123.875
PRM,NO3-N,1992-03-03T00:00:00Z,201,118.625
PRM,NO3-N,1992-03-10T00:00:00Z,109,109.375
PRM,NO3-N,1992-03-17T00:00:00Z,112,108.375
PRM,NO3-N,1992-03-24T00:00:00Z,NA,107.375
PRM,NO3-N,1992-04-01T00:00:00Z,52,88.5
PRM,NO3-N,1992-04-07T00:00:00Z,105,75.875
PRM,NO3-N,1992-04-14T00:00:00Z,48,65.75
PRM,NO3-N,1992-04-21T00:00:00Z,27,63.875
PRM,NO3-N,1992-04-28T00:00:00Z,54,63.875
PRM,NO3-N,1992-05-05T00:00:00Z,100,67.375
PRM,NO3-N,1992-05-12T00:00:00Z,28,56
PRM,NO3-N,1992-05-19T00:00:00Z,97,54.375
PRM,NO3-N,1992-05-26T00:00:00Z,NA,54.625
PRM,NO3-N,1992-06-02T00:00:00Z,80,51.5
PRM,NO3-N,1992-06-09T00:00:00Z,14,42.625
PRM,NO3-N,1992-06-16T00:00:00Z,35,44.5
PRM,NO3-N,1992-06-23T00:00:00Z,29,37.75
PRM,NO3-N,1992-06-30T00:00:00Z,29,38.111111111111114
PRM,NO3-N,1992-07-07T00:00:00Z,29,30.555555555555557
PRM,NO3-N,1992-07-14T00:00:00Z,43,34.22222222222222
PRM,NO3-N,1992-07-21T00:00:00Z,43,38.111111111111114
PRM,NO3-N,1992-07-28T00:00:00Z,41,43.666666666666664
PRM,NO3-N,1992-08-04T00:00:00Z,12,48
PRM,NO3-N,1992-08-11T00:00:00Z,47,45.888888888888886
PRM,NO3-N,1992-08-18T00:00:00Z,70,42.333333333333336
PRM,NO3-N,1992-08-25T00:00:00Z,79,39.888888888888886
PRM,NO3-N,1992-09-01T00:00:00Z,68,45.22222222222222
PRM,NO3-N,1992-09-08T00:00:00Z,10,62.111111111111114
PRM,NO3-N,1992-09-15T00:00:00Z,11,59.55555555555556
PRM,NO3-N,1992-09-22T00:00:00Z,21,52.55555555555556
PRM,NO3-N,1992-09-29T00:00:00Z,89,46.44444444444444
PRM,NO3-N,1992-10-06T00:00:00Z,164,44.77777777777778
PRM,NO3-N,1992-10-13T00:00:00Z,24,51
PRM,NO3-N,1992-10-20T00:00:00Z,7,52.22222222222222
PRM,NO3-N,1992-10-27T00:00:00Z,24,56.125
PRM,NO3-N,1992-11-03T00:00:00Z,53,49.625
PRM,NO3-N,1992-11-10T00:00:00Z,66,31.5
PRM,NO3-N,1992-11-17T00:00:00Z,22,30.25
PRM,NO3-N,1992-11-24T00:00:00Z,NA,33.57142857142857
PRM,NO3-N,1992-12-01T00:00:00Z,37,35.166666666666664
PRM,NO3-N,1992-12-08T00:00:00Z,19,31.6
PRM,NO3-N,1992-12-15T00:00:00Z,14,23
PRM,NO3-N,1992-12-22T00:00:00Z,NA,23.333333333333332
PRM,NO3-N,1992-12-29T00:00:00Z,NA,23.333333333333332
PRM,NO3-N,1993-01-05T00:00:00Z,NA,16.5
PRM,NO3-N,1993-01-12T00:00:00Z,NA,14
PRM,NO3-N,1993-01-19T00:00:00Z,NA,NA
PRM,NO3-N,1993-01-26T00:00:00Z,NA,NA
PRM,NO3-N,1993-02-02T00:00:00Z,NA,78
PRM,NO3-N,1993-02-09T00:00:00Z,NA,77
PRM,NO3-N,1993-02-16T00:00:00Z,NA,84.33333333333333
PRM,NO3-N,1993-02-23T00:00:00Z,NA,74.75
PRM,NO3-N,1993-03-02T00:00:00Z,78,86.2
PRM,NO3-N,1993-03-09T00:00:00Z,76,91.66666666666667
PRM,NO3-N,1993-03-16T00:00:00Z,99,86.71428571428571
PRM,NO3-N,1993-03-23T00:00:00Z,46,84.875
PRM,NO3-N,1993-03-30T00:00:00Z,132,81.33333333333333
PRM,NO3-N,1993-04-06T00:00:00Z,119,80.22222222222223
PRM,NO3-N,1993-04-13T00:00:00Z,57,74.55555555555556
PRM,NO3-N,1993-04-20T00:00:00Z,72,71.88888888888889
PRM,NO3-N,1993-04-27T00:00:00Z,53,68
PRM,NO3-N,1993-05-04T00:00:00Z,68,60
PRM,NO3-N,1993-05-11T00:00:00Z,25,52.125
PRM,NO3-N,1993-05-18T00:00:00Z,75,47.125
PRM,NO3-N,1993-05-25T00:00:00Z,11,43.57142857142857
PRM,NO3-N,1993-06-01T00:00:00Z,NA,42
PRM,NO3-N,1993-06-08T00:00:00Z,56,55.333333333333336
PRM,NO3-N,1993-06-15T00:00:00Z,17,61.4
PRM,NO3-N,1993-06-22T00:00:00Z,NA,58
PRM,NO3-N,1993-06-29T00:00:00Z,NA,73.66666666666667
PRM,NO3-N,1993-07-06T00:00:00Z,148,56.75
PRM,NO3-N,1993-07-13T00:00:00Z,NA,57
PRM,NO3-N,1993-07-20T00:00:00Z,NA,64.66666666666667
PRM,NO3-N,1993-07-27T00:00:00Z,NA,63
PRM,NO3-N,1993-08-03T00:00:00Z,6,63
PRM,NO3-N,1993-08-10T00:00:00Z,NA,50.75
PRM,NO3-N,1993-08-17T00:00:00Z,40,51.8
PRM,NO3-N,1993-08-24T00:00:00Z,58,52.166666666666664
PRM,NO3-N,1993-08-31T00:00:00Z,NA,45.57142857142857
PRM,NO3-N,1993-09-07T00:00:00Z,99,47.42857142857143
PRM,NO3-N,1993-09-14T00:00:00Z,56,50.25
PRM,NO3-N,1993-09-21T00:00:00Z,54,46.25
PRM,NO3-N,1993-09-28T00:00:00Z,6,49.375
PRM,NO3-N,1993-10-05T00:00:00Z,19,49.111111111111114
PRM,NO3-N,1993-10-13T00:00:00Z,70,38.888888888888886
PRM,NO3-N,1993-10-19T00:00:00Z,8,38.55555555555556
PRM,NO3-N,1993-10-26T00:00:00Z,83,34.44444444444444
PRM,NO3-N,1993-11-02T00:00:00Z,47,35.888888888888886
PRM,NO3-N,1993-11-09T00:00:00Z,7,38
PRM,NO3-N,1993-11-16T00:00:00Z,53,35.75
PRM,NO3-N,1993-11-23T00:00:00Z,17,37.875
PRM,NO3-N,1993-11-30T00:00:00Z,19,31.428571428571427
PRM,NO3-N,1993-12-07T00:00:00Z,NA,28.833333333333332
PRM,NO3-N,1993-12-14T00:00:00Z,52,33.2
PRM,NO3-N,1993-12-21T00:00:00Z,25,28.25
PRM,NO3-N,1993-12-28T00:00:00Z,NA,32
PRM,NO3-N,1994-01-04T00:00:00Z,NA,27.333333333333332
PRM,NO3-N,1994-01-11T00:00:00Z,NA,22.75
PRM,NO3-N,1994-01-18T00:00:00Z,NA,13
PRM,NO3-N,1994-01-25T00:00:00Z,NA,6.333333333333333
PRM,NO3-N,1994-02-01T00:00:00Z,5,6.333333333333333
PRM,NO3-N,1994-02-08T00:00:00Z,9,6.333333333333333
PRM,NO3-N,1994-02-15T00:00:00Z,NA,6.333333333333333
PRM,NO3-N,1994-02-22T00:00:00Z,5,7
PRM,NO3-N,1994-03-01T00:00:00Z,NA,7
PRM,NO3-N,1994-03-08T00:00:00Z,NA,7.666666666666667
PRM,NO3-N,1994-03-15T00:00:00Z,NA,7
PRM,NO3-N,1994-03-22T00:00:00Z,9,7
PRM,NO3-N,1994-03-29T00:00:00Z,NA,14
PRM,NO3-N,1994-04-05T00:00:00Z,NA,18.333333333333332
PRM,NO3-N,1994-04-12T00:00:00Z,NA,18.5
PRM,NO3-N,1994-04-19T00:00:00Z,NA,18.4
PRM,NO3-N,1994-04-26T00:00:00Z,19,20.4
PRM,NO3-N,1994-05-03T00:00:00Z,27,21.833333333333332
PRM,NO3-N,1994-05-10T00:00:00Z,19,20.428571428571427
PRM,NO3-N,1994-05-17T00:00:00Z,18,19.75
PRM,NO3-N,1994-05-24T00:00:00Z,19,19.11111111111111
PRM,NO3-N,1994-05-31T00:00:00Z,29,19.125
PRM,NO3-N,1994-06-07T00:00:00Z,12,17.25
PRM,NO3-N,1994-06-14T00:00:00Z,15,19.625
PRM,NO3-N,1994-06-21T00:00:00Z,14,24.75
PRM,NO3-N,1994-06-28T00:00:00Z,NA,25.571428571428573
PRM,NO3-N,1994-07-05T00:00:00Z,12,25
PRM,NO3-N,1994-07-12T00:00:00Z,38,52.833333333333336
PRM,NO3-N,1994-07-19T00:00:00Z,59,60.4
PRM,NO3-N,1994-07-26T00:00:00Z,NA,72
PRM,NO3-N,1994-08-02T00:00:00Z,NA,72
PRM,NO3-N,1994-08-09T00:00:00Z,179,92
PRM,NO3-N,1994-08-16T00:00:00Z,NA,119
PRM,NO3-N,1994-08-23T00:00:00Z,NA,179
PRM,NO3-N,1994-08-30T00:00:00Z,NA,179
PRM,NO3-N,1994-09-06T00:00:00Z,NA,179
PRM,NO3-N,1994-09-13T00:00:00Z,NA,NA
PRM,NO3-N,1994-09-20T00:00:00Z,NA,NA
PRM,NO3-N,1994-09-27T00:00:00Z,NA,NA
PRM,NO3-N,1994-10-04T00:00:00Z,NA,NA
PRM,NO3-N,1994-10-11T00:00:00Z,NA,NA
PRM,NO3-N,1994-10-18T00:00:00Z,NA,NA
PRM,NO3-N,1994-10-25T00:00:00Z,NA,NA
PRM,NO3-N,1994-11-01T00:00:00Z,NA,80
PRM,NO3-N,1994-11-08T00:00:00Z,NA,43
PRM,NO3-N,1994-11-15T00:00:00Z,NA,43
PRM,NO3-N,1994-11-22T00:00:00Z,NA,43
PRM,NO3-N,1994-11-29T00:00:00Z,80,43
PRM,NO3-N,1994-12-06T00:00:00Z,6,43
PRM,NO3-N,1994-12-13T00:00:00Z,NA,43
PRM,NO3-N,1994-12-20T00:00:00Z,NA,43
PRM,NO3-N,1994-12-27T00:00:00Z,NA,43
PRM,Mg,1989-05-16T00:00:00Z,1.92,1.936
PRM,Mg,1989-05-23T00:00:00Z,2.41,1.9433333333333334
PRM,Mg,1989-05-30T00:00:00Z,1.6,2.138571428571429
PRM,Mg,1989-06-06T00:00:00Z,1.69,1.9737500000000001
PRM,Mg,1989-06-13T00:00:00Z,2.06,1.96
PRM,Mg,1989-06-20T00:00:00Z,1.98,1.965
PRM,Mg,1989-06-27T00:00:00Z,3.31,1.85125
PRM,Mg,1989-07-05T00:00:00Z,0.82,1.85875
PRM,Mg,1989-07-11T00:00:00Z,1.85,1.87875
PRM,Mg,1989-07-26T00:00:00Z,1.5,1.75375
PRM,Mg,1989-08-01T00:00:00Z,1.66,1.5314285714285714
PRM,Mg,1989-08-08T00:00:00Z,1.85,1.65
PRM,Mg,1989-08-15T00:00:00Z,1.87,1.5783333333333334
PRM,Mg,1989-08-22T00:00:00Z,1.17,1.5783333333333334
PRM,Mg,1989-08-29T00:00:00Z,NA,1.594
PRM,Mg,1989-09-12T00:00:00Z,1.42,1.898
PRM,Mg,1989-10-03T00:00:00Z,2.84,2.17
PRM,Mg,1989-10-10T00:00:00Z,2.19,2.094
PRM,Mg,1989-10-24T00:00:00Z,2.23,2.194
PRM,Mg,1989-11-07T00:00:00Z,1.79,2.1933333333333334
PRM,Mg,1989-11-14T00:00:00Z,1.92,2.4316666666666666
PRM,Mg,1989-11-21T00:00:00Z,NA,2.4316666666666666
PRM,Mg,1989-11-28T00:00:00Z,2.45,2.5083333333333333
PRM,Mg,1989-12-05T00:00:00Z,2.58,2.407142857142857
PRM,Mg,1989-12-12T00:00:00Z,3.62,2.5114285714285716
PRM,Mg,1989-12-19T00:00:00Z,NA,2.572857142857143
PRM,Mg,1989-12-26T00:00:00Z,2.69,2.5187500000000003
PRM,Mg,1990-01-02T00:00:00Z,1.8,2.47625
PRM,Mg,1990-01-09T00:00:00Z,2.52,2.445
PRM,Mg,1990-01-16T00:00:00Z,2.35,2.28625
PRM,Mg,1990-01-23T00:00:00Z,2.14,2.276666666666667
PRM,Mg,1990-01-30T00:00:00Z,2.11,2.22
PRM,Mg,1990-02-06T00:00:00Z,2.33,2.2911111111111113
PRM,Mg,1990-02-13T00:00:00Z,2.35,2.1222222222222222
PRM,Mg,1990-02-20T00:00:00Z,2.2,2.106666666666667
PRM,Mg,1990-02-27T00:00:00Z,2.18,2.048888888888889
PRM,Mg,1990-03-06T00:00:00Z,2.44,2.0533333333333332
PRM,Mg,1990-03-13T00:00:00Z,1,2.0633333333333335
PRM,Mg,1990-03-20T00:00:00Z,2.21,2.042222222222222
PRM,Mg,1990-03-27T00:00:00Z,1.62,2.0655555555555556
PRM,Mg,1990-04-03T00:00:00Z,2.15,2.0611111111111113
PRM,Mg,1990-04-10T00:00:00Z,2.42,2.0611111111111113
PRM,Mg,1990-04-17T00:00:00Z,2.16,2.138888888888889
PRM,Mg,1990-04-24T00:00:00Z,2.41,2.152222222222222
PRM,Mg,1990-05-01T00:00:00Z,2.14,2.207777777777778
PRM,Mg,1990-05-08T00:00:00Z,2.44,2.1944444444444446
PRM,Mg,1990-05-15T00:00:00Z,1.7,2.16
PRM,Mg,1990-05-22T00:00:00Z,2.33,2.1555555555555554
PRM,Mg,1990-05-29T00:00:00Z,2.12,2.0633333333333335
PRM,Mg,1990-06-05T00:00:00Z,2.03,2.0944444444444446
PRM,Mg,1990-06-12T00:00:00Z,2.11,2.0844444444444443
PRM,Mg,1990-06-19T00:00:00Z,2.12,2.1355555555555554
PRM,Mg,1990-06-26T00:00:00Z,1.58,2.002222222222222
PRM,Mg,1990-07-03T00:00:00Z,2.42,2.0355555555555553
PRM,Mg,1990-07-10T00:00:00Z,2.35,2.1166666666666667
PRM,Mg,1990-07-17T00:00:00Z,2.16,2.01
PRM,Mg,1990-07-24T00:00:00Z,1.13,2.0355555555555553
PRM,Mg,1990-07-31T00:00:00Z,2.42,2.101111111111111
PRM,Mg,1990-08-07T00:00:00Z,2.76,2.0677777777777777
PRM,Mg,1990-08-14T00:00:00Z,1.15,2.0544444444444445
PRM,Mg,1990-08-21T00:00:00Z,2.35,2.0122222222222224
PRM,Mg,1990-08-28T00:00:00Z,2.17,2.1422222222222222
PRM,Mg,1990-09-04T00:00:00Z,2.12,2.1055555555555556
PRM,Mg,1990-09-11T00:00:00Z,2.23,2.0155555555555553
PRM,Mg,1990-09-18T00:00:00Z,1.78,2.128888888888889
PRM,Mg,1990-09-25T00:00:00Z,2.3,2.0844444444444443
PRM,Mg,1990-10-02T00:00:00Z,2.09,1.9944444444444445
PRM,Mg,1990-10-09T00:00:00Z,1.95,1.96
PRM,Mg,1990-10-16T00:00:00Z,2.17,1.9744444444444444
PRM,Mg,1990-10-23T00:00:00Z,1.95,2.0355555555555553
PRM,Mg,1990-10-30T00:00:00Z,1.36,1.9877777777777779
PRM,Mg,1990-11-06T00:00:00Z,1.81,1.7955555555555556
PRM,Mg,1990-11-13T00:00:00Z,2.36,1.83
PRM,Mg,1990-11-20T00:00:00Z,2.33,1.8266666666666667
PRM,Mg,1990-11-27T00:00:00Z,1.87,1.9833333333333334
PRM,Mg,1990-12-04T00:00:00Z,0.36,1.9633333333333334
PRM,Mg,1990-12-11T00:00:00Z,2.26,1.98
PRM,Mg,1990-12-18T00:00:00Z,2.14,1.95
PRM,Mg,1990-12-25T00:00:00Z,3.36,2.062222222222222
PRM,Mg,1990-12-31T00:00:00Z,1.18,2.1144444444444446
PRM,Mg,1991-01-08T00:00:00Z,1.96,2.25
PRM,Mg,1991-01-15T00:00:00Z,2.09,2.2555555555555555
PRM,Mg,1991-01-22T00:00:00Z,3.34,2.1688888888888886
PRM,Mg,1991-01-29T00:00:00Z,2.34,2.0233333333333334
PRM,Mg,1991-02-05T00:00:00Z,1.58,2.1244444444444444
PRM,Mg,1991-02-12T00:00:00Z,2.31,2.148888888888889
PRM,Mg,1991-02-19T00:00:00Z,1.36,2.0966666666666667
PRM,Mg,1991-02-26T00:00:00Z,2.05,1.9633333333333334
PRM,Mg,1991-03-05T00:00:00Z,2.09,1.9511111111111112
PRM,Mg,1991-03-12T00:00:00Z,2.18,1.9975
PRM,Mg,1991-03-19T00:00:00Z,1.62,1.85
PRM,Mg,1991-03-26T00:00:00Z,2.14,1.84625
PRM,Mg,1991-04-02T00:00:00Z,2.23,1.73125
PRM,Mg,1991-04-15T00:00:00Z,1.13,1.4075
PRM,Mg,1991-04-23T00:00:00Z,1.33,1.3771428571428572
PRM,Mg,1991-04-30T00:00:00Z,1.13,1.1228571428571428
PRM,Mg,1991-05-07T00:00:00Z,0.84,0.9285714285714285
PRM,Mg,1991-05-14T00:00:00Z,0.84,0.86875
PRM,Mg,1991-05-21T00:00:00Z,NA,0.8314285714285714
PRM,Mg,1991-05-28T00:00:00Z,0.36,0.7657142857142857
PRM,Mg,1991-06-04T00:00:00Z,0.87,0.7185714285714285
PRM,Mg,1991-06-11T00:00:00Z,0.45,0.7285714285714285
PRM,Mg,1991-06-18T00:00:00Z,NA,0.9271428571428572
PRM,Mg,1991-06-25T00:00:00Z,0.87,1.09
PRM,Mg,1991-07-02T00:00:00Z,0.8,1.35
PRM,Mg,1991-07-09T00:00:00Z,0.91,1.61625
PRM,Mg,1991-07-16T00:00:00Z,2.23,1.96875
PRM,Mg,1991-07-23T00:00:00Z,2.23,2.0722222222222224
PRM,Mg,1991-07-30T00:00:00Z,2.44,2.3055555555555554
PRM,Mg,1991-08-06T00:00:00Z,3,2.46
PRM,Mg,1991-08-13T00:00:00Z,3.27,2.6633333333333336
PRM,Mg,1991-08-20T00:00:00Z,2.9,2.681111111111111
PRM,Mg,1991-08-27T00:00:00Z,2.97,2.756666666666667
PRM,Mg,1991-09-03T00:00:00Z,2.19,2.6966666666666668
PRM,Mg,1991-09-10T00:00:00Z,2.74,2.61
PRM,Mg,1991-09-17T00:00:00Z,2.39,2.4766666666666666
PRM,Mg,1991-09-24T00:00:00Z,2.91,2.41
PRM,Mg,1991-10-01T00:00:00Z,1.9,2.34
PRM,Mg,1991-10-08T00:00:00Z,2.22,2.1350000000000002
PRM,Mg,1991-10-15T00:00:00Z,2.07,2.07
PRM,Mg,1991-10-22T00:00:00Z,2.3,2.09875
PRM,Mg,1991-10-29T00:00:00Z,NA,2.01375
PRM,Mg,1991-11-05T00:00:00Z,0.55,1.9975
PRM,Mg,1991-11-12T00:00:00Z,2.22,1.975
PRM,Mg,1991-11-18T00:00:00Z,2.62,1.77375
PRM,Mg,1991-11-26T00:00:00Z,2.23,1.7637500000000002
PRM,Mg,1991-12-03T00:00:00Z,1.77,1.8233333333333335
PRM,Mg,1991-12-10T00:00:00Z,2.04,1.9333333333333333
PRM,Mg,1991-12-17T00:00:00Z,0.46,1.8922222222222222
PRM,Mg,1991-12-23T00:00:00Z,2.22,1.8522222222222222
PRM,Mg,1991-12-30T00:00:00Z,2.3,1.8444444444444446
PRM,Mg,1992-01-07T00:00:00Z,1.54,1.8744444444444444
PRM,Mg,1992-01-14T00:00:00Z,1.85,1.9277777777777778
PRM,Mg,1992-01-21T00:00:00Z,2.26,2.183333333333333
PRM,Mg,1992-01-28T00:00:00Z,2.16,2.161111111111111
